userName,at,content
Cok de Dipta,2024-10-02 05:18:29,"game nya bagus, tapi kadang ada Bug nya"
DK Hayyu Wardana,2024-10-02 05:16:12,Habis update malah aneh. Padahal download data udah selesai dan mainnya aman. Tapi waktu login malah download data nya masih belum selesai. Udah 2 kali gini. Kemaren nyoba uninstall dan download lagi gara² itu ini tadi malah kayak gitu lagi. Mohon pencerahannya hehe.
Zaenuri Muhasyim,2024-10-02 05:07:38,Bagus. Tapi sayang cuma main 1 musim doang bisa langsung tamat gamenya. Kerasin lagi dong
riried senju,2024-10-02 05:04:59,"Terlalu banyak dark sistem, kalah menang banyakan kalahnya 4 banding 1.maknya ratting mulai turun.."
Nia Nia,2024-10-02 04:53:27,Di awal smooth bngt gda ngelek ngelek tp lama lama kok jadi ngebug and ngelek ngelek hp ak hmpir rusak cma gra gra game ini turunin mb nya dong bnyk bngt
Masnah AZH,2024-10-02 04:35:31,"Tolonglah ya developer HOK 🙏 perbaiki sistem matchmaking nya, kasian para player solo yang selalu mengalami tekanan batin terhadap tim sendiri. #Harapan semua orang"
Denny Tan,2024-10-02 04:04:09,"Dah cukup, unsintall aj Alasan : 1. Hero tampilan jadul tidak keren 2. Skill rata2 Hero nanggung dan tidak jelas. 3. Push rank susah setengah mampus padahal di tier rendah 4. Di ML saya hampir semua role Hero saya kuasai, lumayan expert,tetapi di hok gak ada satupun Hero yang ok saya kuasai, 5. Pernah suatu waktu,saya cek hok ini boros data, gila dalam 2 hari paket data saya habis 5gb (entah download apa ni game di belakangnya) tanpa pemberitahuan. tiap hariny ni game jg boros data > 200an mb"
Andhika Kahar,2024-10-02 04:03:19,Tolong di perbaiki.masa saya dpt tim bot semua.giliran musuh pemain bneran.tolong dong biar adil jgn kya gitu
Weteel Camption,2024-10-02 03:58:09,Gan mo demegenya kurangin tolol
Suhar Tini,2024-10-02 03:49:19,Kurang puas karena kbnyakan bot dan dari sistem
Dewa Lanang,2024-10-02 03:42:12,Terimakasih HOK sudah menjadi pahlawan bersama Bobon santoso untuk masyarakat Indonesia teruslah berbuat baik untuk masyarakat Indonesia🙏🙏🙏
Arif Tengki,2024-10-02 03:23:50,Banyak bot dan dark systemnya lebih parah dari ml kalau gak diurus bentar lagi juga ditinggal playernya
Marcha Eka Maulina,2024-10-02 03:12:38,Seru dan mudah
Yulika Witri,2024-10-02 02:55:31,"Coba dulu, kalau lebih enk ini dari ml saya main ini dan uninstall ml, soalnya capek kena dark sistem bot"
Rayhan Putra,2024-10-02 02:51:02,Terlalu banyak dark sistem di dalam game terkadang saya menemukan tim yg sangat jago sedangkan tim saya sampah semua..
careryna aror,2024-10-02 02:40:37,Bisa gak lebih sopan terus jarang dark sistem
Toni Aphin,2024-10-02 02:35:09,Sumpah game ini bagus banget
M Bima Mahendra,2024-10-02 02:32:10,"Sudah bagus tapi saya mau mengasih saran, yaitu tolong tambahkam mode baru yaitu carano chess atau magic cess seperti AOV"
Jackpot 1,2024-10-02 02:28:34,Turun bintang karna sekarang gameplay nya menjadi lag agak patah tidak seperti sebulan pertama ketika dimainkan
Mike Tyson,2024-10-02 02:25:41,PLAGIAT ML SAMA AOV
Caramel,2024-10-02 02:25:06,Gokil sih ini game
Dwi Safitri,2024-10-02 02:10:16,tolong perbaiki jaringan padahal jaringan saya bagus tetapi ping berwarna kuning tolong diperbaiki lagi
Luqy Romadi,2024-10-02 02:06:47,Terimakasih HOnor of king karena kamu muntun jadi ga kikir dan baik 🙂 tiap hari kami di beri sekin epic karena itu terimakasih banyak sudah menyadarkan muntun 💛
B7ngq Mawa,2024-10-02 01:52:25,"aku pribadi ga tau mau bilang apa tapi jujur ini game ga bagus ditambah lagi sering ketemu tim yg bot dan ga bisa main ga jarang kita bakalan se tim sama komputer/bot, udah itu ada dark sistem juga dimana kita main 3 match menang udah pasti match ke 4 bakalan kalah aneh bgt trus diawal yg bikin anehnya itu roamer malah fokus bantu mid tapi untuk event skin gratis itu bagus, buat memperkuat daya tarik game nya, tapi game ini tetap ga bagus ditambah lagi jaringan nya yg sering lag kalau dimainkan"
Riizkij Erlang,2024-10-02 01:47:31,Untuk match sangat gak adil pemilihan tim gak seimbang
Dzaky Asyam,2024-10-02 01:46:56,Hapus aja nih game udah plagiat kayak game sigma kenapa sih ini gema masih ada di play store mana banyak lagi heri CC game lasoo
Moch maulana Firdaus,2024-10-02 01:43:03,"Gamenya bagus karena gamenya .......................,............................................................................................................................................................................................................................................................apa?🗿"
Rizaldi,2024-10-02 01:34:43,"Mohon maaf sebelumnya kapada Developer, Saya ingin bertanya, ini akun saya kenapa tidak bisa masuk lagi ya? Sebelumnya saya mengaitkan akun saya ke Facebook, kamudian ketika saya masuk lagi Katanya server tidak merespon, bagaimana cara login akun kembali ini developer?"
Fachry Pratama,2024-10-02 00:42:45,👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
Ibrahim Rupat,2024-10-02 00:31:10,😄⚡✨🎶💫⭐⭐⭐⭐⭐
Daffas Daffas,2024-10-02 00:20:36,Mantap
Edho Anggoro,2024-10-02 00:13:12,"habis update banyak bug,,yakali samsung s24 dapet grafik angka 2...gim aneh,gim kek gini mau ngalahin moba sebelah???ngimpiiii"
Al Hermawan,2024-10-02 00:11:01,"Gue baru saja uninstall game ini, sialan walaupun kebangsawanan gue sudah level 6 tapi game ini sangat membosankan, hanya seru di awal rilis. bye bye HOK saya kembali ke habitat lama yaitu ML"
Riyu Sokido,2024-10-02 00:10:31,jaringan sering tidak stabil saat main rank..
andi Pule,2024-10-02 00:08:48,Habis update Data udah 100% tapi hero tetep bulat bulat gak jelas game nya.
Hanzo Ale,2024-10-02 00:03:50,"Emang ga adil sih matchmatchingnya terutama solo play, bener"" harus mabar biar bisa menang kalo maksa solo ranked/cl pasti dapet team bot ketemu lawan yang mabar , kalo mau adil sih ga usah main gamenya"
Alu Card,2024-10-02 00:01:57,Game apaan ini sih sok sokan pake bahasa gaul bukan nya suka malah jijik gw
Rizqi Maulana,2024-10-02 00:00:14,HOK kok tolol
Teddy Pratama,2024-10-01 23:45:33,"Kalau setiap main rank ketemunya pasti bot/team jelek dan itu terjadi berkali-kali Dan ketika akan du report malah tidak terdetek, game rusak emg"
Hijau,2024-10-01 23:39:22,"Belum pernah main,cuma mau mengucapkan terimakasih soalnya bikin game sebelah baik hati wkwkwkwk thx yaaa"
Rem Can,2024-10-01 23:39:18,"Wah game bagus dan sangat banyak dark sistemnya, tidak jauh beda dgn game sebelah, sangat menantang dan menyenangkan lose 20x menang 1 x game terbaik,sangat menantang di beri 20x lose tambahin lagi dark sistemnya biar lebih menantang dan sangat membantu mental Players jdi hancur,banyakin lose nya min saya suka dgn rasa sakit ini,dan mungkin ini akan jadi ketikan terkahir saya selamat tinggal dunia,🥀"
Sword Rangger,2024-10-01 23:36:09,sumpah sampah banget semenjak update fps selalu drop sering glich gx jelas udh dowload full data pas in game cuma bola biru babilah
Dzakwan Wattaqy,2024-10-01 23:29:18,"jadi semakin baik, tapi masih ada beberapa bug yg blm diperbaiki"
mz Bay,2024-10-01 23:27:44,"males main HOK, player yg dh high class rata"" cengen...! dikit"" lapor admin ! SMP gw gk bsa main ranked match krna poin repotasiku diturunkan gara"" playe"" yg cengeng, kalah menang dari game dh biasa, gliran kalah pda nyalahin & lapor....! (buat player"" yg cengen kya baby pig! )"
FakihPedia,2024-10-01 23:23:11,Bisa-bisanya dapet pemain yang milih hero tidak sesuai lane di rank. Dua kali gini terus.
Selfi Putri,2024-10-01 23:20:38,Honor bikin gua stresss karena ngikutin game montoon minimal kalo bisa Hero nya agak di enakin dikit lah 🙄😮‍💨😒
Iman Toid,2024-10-01 23:13:34,"Game apa ini gjls banget dikit"" ripot"
Nurli Nurli,2024-10-01 22:40:28,😊😊👍👍👍👍👍👍
HAEKAL M.HAEKAL,2024-10-01 22:33:19,"Aku suka saat di kasih skin atau even gratis dan aku sangat menyukai grafik dan animasi dalam game, developer dari game ini benar benar memanjakan player nya"
Vetorius Imanuel Christian Hutahaean,2024-10-01 22:24:47,So good
Marom Lintang,2024-10-01 22:14:06,Un instal. Sangat buruk
LA,2024-10-01 22:05:42,"Udah update ingame tapi karakter masih bentuk bola terbang, alhasil males dimainin (padahal ngupdate pake kuota)"
Hyakumun,2024-10-01 22:01:10,"I'm really disappointed, it turns out this MOBA is the same as other MOBAs. Egoistic players who don't even know objectively are left in a team with beginner players, or even use bots to cause defeats that look natural"
sahabat alam,2024-10-01 21:42:36,Burik heronya jelek2
